word_id,utterance_id,location,surface,auto,fix,eng,com,speaker,langid,filename,clause,clauseno
7284,1022,2,weird,weird.ADJ,,,,LAU,eng,herring1,,
7285,1022,3,.,,,,,LAU,999,herring1,,
7286,1023,1,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
7287,1023,2,know,know.V.2SP.PRES,,,,CHL,eng,herring1,,
7288,1023,3,we,we.PRON.SUB.1P,,,,CHL,eng,herring1,,
7289,1023,4,were,were.V.1P.PAST,,,,CHL,eng,herring1,,
7290,1023,5,we,we.PRON.SUB.1P,,,,CHL,eng,herring1,,
7291,1023,6,were,were.V.1P.PAST,,,,CHL,eng,herring1,,
7292,1023,7,in,in.PREP,,,,CHL,eng,herring1,,
7293,1023,8,the,the.DET.DEF,,,,CHL,eng,herring1,,
7294,1023,9,beach,beach.N.SG,,,,CHL,eng,herring1,,
7295,1023,10,.,,,,,CHL,999,herring1,,
7296,1024,1,and,and.CONJ,,,,CHL,eng,herring1,,
7297,1024,2,one,one.PRON.SG,,,,CHL,eng,herring1,,
7298,1024,3,of,of.PREP,,,,CHL,eng,herring1,,
7299,1024,4,the,the.DET.DEF,,,,CHL,eng,herring1,,
7300,1024,5,guys,guy.N.PL,,,,CHL,eng,herring1,,
7301,1024,6,didn't,did.V.PAST+NEG,,,,CHL,eng,herring1,,
7302,1024,7,believe,believe.SV.INFIN,,,,CHL,eng,herring1,,
7303,1024,8,her,her.ADJ.POSS.F.3S.[or].her.PRON.OBJ.F.3S,,,,CHL,eng,herring1,,
7304,1024,9,.,,,,,CHL,999,herring1,,
7305,1025,1,.,,,,,LAU,999,herring1,,
7306,1026,1,and,and.CONJ,,,,CHL,eng,herring1,,
7307,1026,2,threw,threw.V.INFIN,,,,CHL,eng,herring1,,
7308,1026,3,her,her.ADJ.POSS.F.3S.[or].her.PRON.OBJ.F.3S,,,,CHL,eng,herring1,,
7309,1026,4,in,in.PREP,,,,CHL,eng,herring1,,
7310,1026,5,the,the.DET.DEF,,,,CHL,eng,herring1,,
7311,1026,6,water,water.N.SG,,,,CHL,eng,herring1,,
7312,1026,7,.,,,,,CHL,999,herring1,,
7313,1027,1,he,he.PRON.SUB.M.3S,,,,LAU,eng,herring1,,
7314,1027,2,did,did.V.PAST,,,,LAU,eng,herring1,,
7315,1027,3,?,,,,,LAU,999,herring1,,
7316,1028,1,and,and.CONJ,,,,CHL,eng,herring1,,
7317,1028,2,then,then.ADV,,,,CHL,eng,herring1,,
7318,1028,3,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
7319,1028,4,know,know.V.2SP.PRES,,,,CHL,eng,herring1,,
7320,1028,5,.,,,,,CHL,999,herring1,,
7321,1029,1,lo,him.PRON.OBJ.M.3S,,,,LAU,spa,herring1,,
7322,1029,2,hubiera,have.V.13S.SUBJ.IMPERF,,,,LAU,spa,herring1,,
7323,1029,3,matado,kill.V.PASTPART,,,,LAU,spa,herring1,,
7324,1029,4,pobrecita,poor.ADJ.F.SG.DIM,,,,LAU,spa,herring1,,
7325,1029,5,.,,,,,LAU,999,herring1,,
7326,1030,1,we,we.PRON.SUB.1P,,,,CHL,eng,herring1,,
7327,1030,2,all,all.ADJ,,,,CHL,eng,herring1,,
7328,1030,3,realised,realise.SV.INFIN+AV,,,,CHL,eng,herring1,,
7329,1030,4,that,that.CONJ,,,,CHL,eng,herring1,,
7330,1030,5,he,he.PRON.SUB.M.3S,,,,CHL,eng,herring1,,
7331,1030,6,wasn't,was.V.3S.PAST+NEG,,,,CHL,eng,herring1,,
7332,1030,7,lying,lie.V.PRESPART,,,,CHL,eng,herring1,,
7333,1030,8,.,,,,,CHL,999,herring1,,
7334,1031,1,what,what.REL,,,,LAU,eng,herring1,,
7335,1031,2,a,a.DET.INDEF,,,,LAU,eng,herring1,,
7336,1031,3,jerk,jerk.N.SG,,,,LAU,eng,herring1,,
7337,1031,4,!,,,,,LAU,999,herring1,,
7338,1032,1,oh,oh.IM,,,,CHL,eng&spa,herring1,,
7339,1032,2,and,and.CONJ,,,,CHL,eng,herring1,,
7340,1032,3,who,who.REL,,,,CHL,eng,herring1,,
7341,1032,4,else,else.ADJ,,,,CHL,eng,herring1,,
7342,1032,5,?,,,,,CHL,999,herring1,,
7343,1033,1,my,my.ADJ.POSS.1S,,,,CHL,eng,herring1,,
7344,1033,2,friend,friend.N.SG,,,,CHL,eng,herring1,,
7345,1033,3,Sel,name,,,,CHL,eng&spa,herring1,,
7346,1033,4,Selina,name,,,,CHL,eng&spa,herring1,,
7347,1033,5,.,,,,,CHL,999,herring1,,
7348,1034,1,she's,she.PRON.SUB.F.3S+BE.V.3S.PRES,,,,CHL,eng,herring1,,
7349,1034,2,married,marry.V.PASTPART,,,,CHL,eng,herring1,,
7350,1034,3,.,,,,,CHL,999,herring1,,
7351,1035,1,and,and.CONJ,,,,CHL,eng,herring1,,
7352,1035,2,she's,she.PRON.SUB.F.3S+BE.V.3S.PRES,,,,CHL,eng,herring1,,
7353,1035,3,allergic,allergic.ADJ,,,,CHL,eng,herring1,,
7354,1035,4,to,to.PREP,,,,CHL,eng,herring1,,
7355,1035,5,latex,latex.N.SG,,,,CHL,eng,herring1,,
7356,1035,6,?,,,,,CHL,999,herring1,,
7357,1036,1,uhhuh,uhhuh.IM,,,,LAU,eng,herring1,,
7358,1036,2,.,,,,,LAU,999,herring1,,
7359,1037,1,yeah,yeah.ADV,,,,LAU,eng,herring1,,
7360,1037,2,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7361,1037,3,know,know.V.1S.PRES,,,,LAU,eng,herring1,,
7362,1037,4,people,people.N.SG,,,,LAU,eng,herring1,,
7363,1037,5,who,who.REL,,,,LAU,eng,herring1,,
7364,1037,6,are,are.V.123P.PRES,,,,LAU,eng,herring1,,
7365,1037,7,allergic,allergic.ADJ,,,,LAU,eng,herring1,,
7366,1037,8,to,to.PREP,,,,LAU,eng,herring1,,
7367,1037,9,that,that.DEM.FAR,,,,LAU,eng,herring1,,
7368,1037,10,.,,,,,LAU,999,herring1,,
7369,1038,1,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
7370,1038,2,could,can.V.COND,,,,CHL,eng,herring1,,
7371,1038,3,be,be.V.INFIN,,,,CHL,eng,herring1,,
7372,1038,4,allergic,allergic.ADJ,,,,CHL,eng,herring1,,
7373,1038,5,to,to.PREP,,,,CHL,eng,herring1,,
7374,1038,6,anything,anything.PRON,,,,CHL,eng,herring1,,
7375,1038,7,.,,,,,CHL,999,herring1,,
7376,1039,1,Paige,name,,,,LAU,eng&spa,herring1,,
7377,1039,2,is,is.V.3S.PRES,,,,LAU,eng,herring1,,
7378,1039,3,allergic,allergic.ADJ,,,,LAU,eng,herring1,,
7379,1039,4,to,to.PREP,,,,LAU,eng,herring1,,
7380,1039,5,nickel,nickel.N.SG,,,,LAU,eng,herring1,,
7381,1039,6,.,,,,,LAU,999,herring1,,
7382,1040,1,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7383,1040,2,can't,can.V.3S.PRES+NEG,,,,LAU,eng,herring1,,
7384,1040,3,wear,wear.V.INFIN,,,,LAU,eng,herring1,,
7385,1040,4,.,,,,,LAU,999,herring1,,
7386,1041,1,no,no.ADV,,,,CHL,eng,herring1,,
7387,1041,2,?,,,,,CHL,999,herring1,,
7388,1042,1,all,all.ADJ,,,,LAU,eng,herring1,,
7389,1042,2,her,her.ADJ.POSS.F.3S,,,,LAU,eng,herring1,,
7390,1042,3,silver,silver.N.SG,,,,LAU,eng,herring1,,
7391,1042,4,and,and.CONJ,,,,LAU,eng,herring1,,
7392,1042,5,gold,gold.N.SG,,,,LAU,eng,herring1,,
7393,1042,6,jewelry,jewelry.N.SG,,,,LAU,eng,herring1,,
7394,1042,7,and,and.CONJ,,,,LAU,eng,herring1,,
7395,1042,8,everything,everything.PRON,,,,LAU,eng,herring1,,
7396,1042,9,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7397,1042,10,gave,gave.V.3S.PRES,,,,LAU,eng,herring1,,
7398,1042,11,it,it.PRON.OBJ.3S,,,,LAU,eng,herring1,,
7399,1042,12,to,to.PREP,,,,LAU,eng,herring1,,
7400,1042,13,me,me.PRON.OBJ.1S,,,,LAU,eng,herring1,,
7401,1042,14,.,,,,,LAU,999,herring1,,
7402,1043,1,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7403,1043,2,has,ha.IM+V 3S PRES.[or].has.V.3S.PRES,,,,LAU,eng,herring1,,
7404,1043,3,to,to.PREP,,,,LAU,eng,herring1,,
7405,1043,4,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7406,1043,5,can,can.V.3S.PRES,,,,LAU,eng,herring1,,
7407,1043,6,only,only.ADJ.[or].on.PREP+ADV,,,,LAU,eng,herring1,,
7408,1043,7,wear,wear.SV.INFIN,,,,LAU,eng,herring1,,
7409,1043,8,.,,,,,LAU,999,herring1,,
7410,1044,1,no,no.ADV,,,,LAU,eng,herring1,,
7411,1044,2,wait,wait.N.SG,,,,LAU,eng,herring1,,
7412,1044,3,I'm,I.PRON.SUB.1S+BE.V.PRES,,,,LAU,eng,herring1,,
7413,1044,4,sorry,sorry.ADJ,,,,LAU,eng,herring1,,
7414,1044,5,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7415,1044,6,think,think.V.1S.PRES,,,,LAU,eng,herring1,,
7416,1044,7,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7417,1044,8,can,can.V.3S.PRES,,,,LAU,eng,herring1,,
7418,1044,9,wear,wear.V.INFIN,,,,LAU,eng,herring1,,
7419,1044,10,white,white.ADJ,,,,LAU,eng,herring1,,
7420,1044,11,gold,gold.N.SG,,,,LAU,eng,herring1,,
7421,1044,12,.,,,,,LAU,999,herring1,,
7422,1045,1,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7423,1045,2,can't,can.V.3S.PRES+NEG,,,,LAU,eng,herring1,,
7424,1045,3,wear,wear.V.INFIN,,,,LAU,eng,herring1,,
7425,1045,4,silver,silver.N.SG,,,,LAU,eng,herring1,,
7426,1045,5,at,at.PREP,,,,LAU,eng,herring1,,
7427,1045,6,all,all.ADJ,,,,LAU,eng,herring1,,
7428,1045,7,.,,,,,LAU,999,herring1,,
7429,1046,1,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7430,1046,2,know,know.V.1S.PRES,,,,LAU,eng,herring1,,
7431,1046,3,that,that.CONJ.[or].that.DEM.FAR,,,,LAU,eng,herring1,,
7432,1046,4,for,for.PREP,,,,LAU,eng,herring1,,
7433,1046,5,sure,sure.ADJ,,,,LAU,eng,herring1,,
7434,1046,6,.,,,,,LAU,999,herring1,,
7435,1047,1,not,not.ADV,,,,LAU,eng,herring1,,
7436,1047,2,even,even.ADJ,,,,LAU,eng,herring1,,
7437,1047,3,her,her.ADJ.POSS.F.3S,,,,LAU,eng,herring1,,
7438,1047,4,necklaces,necklace.N.PL,,,,LAU,eng,herring1,,
7439,1047,5,or,or.CONJ,,,,LAU,eng,herring1,,
7440,1047,6,anything,anything.PRON,,,,LAU,eng,herring1,,
7441,1047,7,.,,,,,LAU,999,herring1,,
7442,1048,1,I'm,I.PRON.SUB.1S+BE.V.PRES,,,,LAU,eng,herring1,,
7443,1048,2,like,like.CONJ,,,,LAU,eng,herring1,,
7444,1048,3,my,my.ADJ.POSS.1S,,,,LAU,eng,herring1,,
7445,1048,4,god,god.N.SG,,,,LAU,eng,herring1,,
7446,1048,5,.,,,,,LAU,999,herring1,,
7447,1049,1,nothing,nothing.PRON,,,,CHL,eng,herring1,,
7448,1049,2,.,,,,,CHL,999,herring1,,
7449,1050,1,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7450,1050,2,don't,do.V.1S.PRES+NEG,,,,LAU,eng,herring1,,
7451,1050,3,know,know.V.INFIN,,,,LAU,eng,herring1,,
7452,1050,4,if,if.CONJ,,,,LAU,eng,herring1,,
7453,1050,5,she's,she.PRON.SUB.F.3S+BE.V.3S.PRES,,,,LAU,eng,herring1,,
7454,1050,6,still,still.ADJ,,,,LAU,eng,herring1,,
7455,1050,7,like,like.CONJ,,,,LAU,eng,herring1,,
7456,1050,8,that,that.DEM.FAR,,,,LAU,eng,herring1,,
7457,1050,9,.,,,,,LAU,999,herring1,,
7458,1051,1,but,but.CONJ,,,,LAU,eng,herring1,,
7459,1051,2,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7460,1051,3,was,was.V.3S.PAST,,,,LAU,eng,herring1,,
7461,1051,4,like,like.CONJ,,,,LAU,eng,herring1,,
7462,1051,5,that,that.DEM.FAR,,,,LAU,eng,herring1,,
7463,1051,6,for,for.PREP,,,,LAU,eng,herring1,,
7464,1051,7,a,a.DET.INDEF,,,,LAU,eng,herring1,,
7465,1051,8,few,few.ADJ,,,,LAU,eng,herring1,,
7466,1051,9,years,year.N.PL,,,,LAU,eng,herring1,,
7467,1051,10,.,,,,,LAU,999,herring1,,
7468,1052,1,so,so.ADV,,,,LAU,eng,herring1,,
7469,1052,2,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7470,1052,3,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7471,1052,4,don't,do.V.1S.PRES+NEG,,,,LAU,eng,herring1,,
7472,1052,5,know,know.V.INFIN,,,,LAU,eng,herring1,,
7473,1052,6,.,,,,,LAU,999,herring1,,
7474,1053,1,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7475,1053,2,know,know.V.1S.PRES,,,,LAU,eng,herring1,,
7476,1053,3,some,some.ADJ,,,,LAU,eng,herring1,,
7477,1053,4,allergies,allergy.N.PL.[or].allergies.N.PL,,,,LAU,eng,herring1,,
7478,1053,5,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
7479,1053,6,can,can.V.2SP.PRES,,,,LAU,eng,herring1,,
7480,1053,7,take,take.V.INFIN,,,,LAU,eng,herring1,,
7481,1053,8,like,like.CONJ,,,,LAU,eng,herring1,,
7482,1053,9,shots,shot.N.PL.[or].shots.N.PL,,,,LAU,eng,herring1,,
7483,1053,10,of,of.PREP,,,,LAU,eng,herring1,,
7484,1053,11,medication,medication.N.SG,,,,LAU,eng,herring1,,
7485,1053,12,.,,,,,LAU,999,herring1,,
7486,1054,1,you're,you.PRON.SUB.2SP+BE.V.PRES,,,,CHL,eng,herring1,,
7487,1054,2,going,go.V.PRESPART,,,,CHL,eng,herring1,,
7488,1054,3,to,to.PREP,,,,CHL,eng,herring1,,
7489,1054,4,Old_Navy,name,,,,CHL,eng&spa,herring1,,
7490,1054,5,right,right.ADJ,,,,CHL,eng,herring1,,
7491,1054,6,now,now.ADV,,,,CHL,eng,herring1,,
7492,1054,7,?,,,,,CHL,999,herring1,,
7493,1055,1,you're,you.PRON.SUB.2SP+BE.V.PRES,,,,LAU,eng,herring1,,
7494,1055,2,gonna,go.V.PRESPART+TO.PREP,,,,LAU,eng,herring1,,
7495,1055,3,come,come.V.INFIN,,,,LAU,eng,herring1,,
7496,1055,4,with,with.PREP,,,,LAU,eng,herring1,,
7497,1055,5,me,me.PRON.OBJ.1S,,,,LAU,eng,herring1,,
7498,1055,6,?,,,,,LAU,999,herring1,,
7499,1056,1,yeah,yeah.ADV,,,,CHL,eng,herring1,,
7500,1056,2,.,,,,,CHL,999,herring1,,
7501,1057,1,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7502,1057,2,was,was.V.13S.PAST,,,,LAU,eng,herring1,,
7503,1057,3,gonna,go.V.PRESPART+TO.PREP,,,,LAU,eng,herring1,,
7504,1057,4,go,go.V.INFIN,,,,LAU,eng,herring1,,
7505,1057,5,there,there.ADV,,,,LAU,eng,herring1,,
7506,1057,6,and,and.CONJ,,,,LAU,eng,herring1,,
7507,1057,7,The,name,,,,LAU,eng,herring1,,
7508,1057,8,Gap,name,,,,LAU,eng&spa,herring1,,
7509,1057,9,.,,,,,LAU,999,herring1,,
7510,1058,1,well,well.ADV,,,,LAU,eng,herring1,,
7511,1058,2,first,first.ADJ,,,,LAU,eng,herring1,,
7512,1058,3,Old_Navy,name,,,,LAU,eng&spa,herring1,,
7513,1058,4,because,because.CONJ,,,,LAU,eng,herring1,,
7514,1058,5,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,LAU,eng,herring1,,
7515,1058,6,cheaper,cheap.ADJ.COMP,,,,LAU,eng,herring1,,
7516,1058,7,.,,,,,LAU,999,herring1,,
7517,1059,1,ok,unk,,,,CHL,eng&spa,herring1,,
7518,1059,2,.,,,,,CHL,999,herring1,,
7519,1060,1,well,well.ADV,,,,CHL,eng,herring1,,
7520,1060,2,maybe,maybe.ADV,,,,CHL,eng,herring1,,
7521,1060,3,I'll,I.PRON.SUB.1S+BE.V.FUT,,,,CHL,eng,herring1,,
7522,1060,4,find,find.V.INFIN,,,,CHL,eng,herring1,,
7523,1060,5,something,something.PRON,,,,CHL,eng,herring1,,
7524,1060,6,in,in.PREP,,,,CHL,eng,herring1,,
7525,1060,7,The,name,,,,CHL,eng,herring1,,
7526,1060,8,Gap,name,,,,CHL,eng&spa,herring1,,
7527,1060,9,for,for.PREP,,,,CHL,eng,herring1,,
7528,1060,10,for,for.PREP,,,,CHL,eng,herring1,,
7529,1060,11,the,the.DET.DEF,,,,CHL,eng,herring1,,
7530,1060,12,guy,guy.N.SG,,,,CHL,eng,herring1,,
7531,1060,13,the,the.DET.DEF,,,,CHL,eng,herring1,,
7532,1060,14,birthday,birthday.N.SG,,,,CHL,eng,herring1,,
7533,1060,15,boy,boy.N.SG,,,,CHL,eng,herring1,,
7534,1060,16,.,,,,,CHL,999,herring1,,
7535,1061,1,oh,oh.IM,,,,LAU,eng,herring1,,
7536,1061,2,really,real.ADJ+ADV,,,,LAU,eng,herring1,,
7537,1061,3,?,,,,,LAU,999,herring1,,
7538,1062,1,yeah,yeah.ADV,,,,CHL,eng,herring1,,
7539,1062,2,.,,,,,CHL,999,herring1,,
7540,1063,1,oh,oh.IM,,,,LAU,eng,herring1,,
7541,1063,2,Paula's,name,,,,LAU,eng&spa,herring1,,
7542,1063,3,like,like.CONJ.[or].like.SV.INFIN,,,,LAU,eng,herring1,,
7543,1063,4,.,,,,,LAU,999,herring1,,
7544,1064,1,get,get.V.INFIN,,,,LAU,eng,herring1,,
7545,1064,2,Carolina,name,,,,LAU,eng&spa,herring1,,
7546,1064,3,.,,,,,LAU,999,herring1,,
7547,1065,1,I'm,I.PRON.SUB.1S+BE.V.PRES,,,,LAU,eng,herring1,,
7548,1065,2,like,like.CONJ,,,,LAU,eng,herring1,,
7549,1065,3,.,,,,,LAU,999,herring1,,
7550,1066,1,what,what.REL,,,,LAU,eng,herring1,,
7551,1066,2,size,size.N.SG,,,,LAU,eng,herring1,,
7552,1066,3,is,is.V.3S.PRES,,,,LAU,eng,herring1,,
7553,1066,4,Carolina,name,,,,LAU,eng&spa,herring1,,
7554,1066,5,?,,,,,LAU,999,herring1,,
7555,1067,1,like,like.CONJ,,,,LAU,eng,herring1,,
7556,1067,2,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7557,1067,3,dunno,dunno.N.SG,,,,LAU,eng,herring1,,
7558,1067,4,.,,,,,LAU,999,herring1,,
7559,1068,1,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7560,1068,2,said,said.V.PAST,,,,LAU,eng,herring1,,
7561,1068,3,just,just.ADV,,,,LAU,eng,herring1,,
7562,1068,4,get,get.V.INFIN,,,,LAU,eng,herring1,,
7563,1068,5,a,a.DET.INDEF,,,,LAU,eng,herring1,,
7564,1068,6,gift,gift.N.SG,,,,LAU,eng,herring1,,
7565,1068,7,card,card.N.SG,,,,LAU,eng,herring1,,
7566,1068,8,.,,,,,LAU,999,herring1,,
7567,1069,1,no,no.ADV,,,,LAU,eng,herring1,,
7568,1069,2,because,because.CONJ,,,,LAU,eng,herring1,,
7569,1069,3,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,LAU,eng,herring1,,
7570,1069,4,a,a.DET.INDEF,,,,LAU,eng,herring1,,
7571,1069,5,gift,gift.N.SG,,,,LAU,eng,herring1,,
7572,1069,6,card,card.N.SG,,,,LAU,eng,herring1,,
7573,1069,7,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7574,1069,8,have,have.V.1S.PRES,,,,LAU,eng,herring1,,
7575,1069,9,to,to.PREP,,,,LAU,eng,herring1,,
7576,1069,10,put,put.V.INFIN,,,,LAU,eng,herring1,,
7577,1069,11,like,like.CONJ,,,,LAU,eng,herring1,,
7578,1069,12,money,money.N.SG,,,,LAU,eng,herring1,,
7579,1069,13,into,into.PREP,,,,LAU,eng,herring1,,
7580,1069,14,it,it.PRON.SUB.3S,,,,LAU,eng,herring1,,
7581,1069,15,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
7582,1069,16,know,know.V.2SP.PRES,,,,LAU,eng,herring1,,
7583,1069,17,.,,,,,LAU,999,herring1,,
7584,1070,1,significant,significant.ADJ,,,,LAU,eng,herring1,,
7585,1070,2,money,money.N.SG,,,,LAU,eng,herring1,,
7586,1070,3,!,,,,,LAU,999,herring1,,
7587,1071,1,oh,oh.IM,,,,CHL,eng,herring1,,
7588,1071,2,!,,,,,CHL,999,herring1,,
7589,1072,1,ok,unk,,,,CHL,eng&spa,herring1,,
7590,1072,2,.,,,,,CHL,999,herring1,,
